"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","phsp","TimeFrame","GeoVintage","Source","Location"
"County","St. Clair","IL","17163","=""17163""","90.70","2013-2017","2010","Census","United States"
"County","Saline","IL","17165","=""17165""","86.83","2013-2017","2010","Census","United States"
"County","Sangamon","IL","17167","=""17167""","92.42","2013-2017","2010","Census","United States"
"County","Schuyler","IL","17169","=""17169""","88.43","2013-2017","2010","Census","United States"
"County","Scott","IL","17171","=""17171""","92.70","2013-2017","2010","Census","United States"
"County","Shelby","IL","17173","=""17173""","92.14","2013-2017","2010","Census","United States"
"County","Stark","IL","17175","=""17175""","90.38","2013-2017","2010","Census","United States"
"County","Stephenson","IL","17177","=""17177""","91.43","2013-2017","2010","Census","United States"
"County","Tazewell","IL","17179","=""17179""","92.85","2013-2017","2010","Census","United States"
"County","Union","IL","17181","=""17181""","87.52","2013-2017","2010","Census","United States"
"County","Vermilion","IL","17183","=""17183""","87.24","2013-2017","2010","Census","United States"
"County","Wabash","IL","17185","=""17185""","89.64","2013-2017","2010","Census","United States"
"County","Warren","IL","17187","=""17187""","87.87","2013-2017","2010","Census","United States"
"County","Washington","IL","17189","=""17189""","92.09","2013-2017","2010","Census","United States"
"County","Wayne","IL","17191","=""17191""","87.01","2013-2017","2010","Census","United States"
"County","White","IL","17193","=""17193""","89.72","2013-2017","2010","Census","United States"
"County","Whiteside","IL","17195","=""17195""","89.59","2013-2017","2010","Census","United States"
"County","Will","IL","17197","=""17197""","90.83","2013-2017","2010","Census","United States"
"County","Williamson","IL","17199","=""17199""","90.87","2013-2017","2010","Census","United States"
"County","Winnebago","IL","17201","=""17201""","87.42","2013-2017","2010","Census","United States"
"County","Woodford","IL","17203","=""17203""","94.57","2013-2017","2010","Census","United States"
"County","Adams","IN","18001","=""18001""","83.61","2013-2017","2010","Census","United States"
"County","Allen","IN","18003","=""18003""","89.38","2013-2017","2010","Census","United States"
"County","Bartholomew","IN","18005","=""18005""","90.22","2013-2017","2010","Census","United States"
"County","Benton","IN","18007","=""18007""","89.47","2013-2017","2010","Census","United States"
"County","Blackford","IN","18009","=""18009""","87.71","2013-2017","2010","Census","United States"
"County","Boone","IN","18011","=""18011""","93.72","2013-2017","2010","Census","United States"
"County","Brown","IN","18013","=""18013""","90.01","2013-2017","2010","Census","United States"
"County","Carroll","IN","18015","=""18015""","88.64","2013-2017","2010","Census","United States"
"County","Cass","IN","18017","=""18017""","83.13","2013-2017","2010","Census","United States"
"County","Clark","IN","18019","=""18019""","88.49","2013-2017","2010","Census","United States"
"County","Clay","IN","18021","=""18021""","90.72","2013-2017","2010","Census","United States"
"County","Clinton","IN","18023","=""18023""","86.22","2013-2017","2010","Census","United States"
"County","Crawford","IN","18025","=""18025""","81.88","2013-2017","2010","Census","United States"
"County","Daviess","IN","18027","=""18027""","74.07","2013-2017","2010","Census","United States"
"County","Dearborn","IN","18029","=""18029""","90.80","2013-2017","2010","Census","United States"
"County","Decatur","IN","18031","=""18031""","89.55","2013-2017","2010","Census","United States"
"County","DeKalb","IN","18033","=""18033""","89.66","2013-2017","2010","Census","United States"
"County","Delaware","IN","18035","=""18035""","89.48","2013-2017","2010","Census","United States"
"County","Dubois","IN","18037","=""18037""","88.45","2013-2017","2010","Census","United States"
"County","Elkhart","IN","18039","=""18039""","80.83","2013-2017","2010","Census","United States"
"County","Fayette","IN","18041","=""18041""","81.99","2013-2017","2010","Census","United States"
"County","Floyd","IN","18043","=""18043""","89.39","2013-2017","2010","Census","United States"
"County","Fountain","IN","18045","=""18045""","88.46","2013-2017","2010","Census","United States"
"County","Franklin","IN","18047","=""18047""","87.57","2013-2017","2010","Census","United States"
"County","Fulton","IN","18049","=""18049""","86.04","2013-2017","2010","Census","United States"
"County","Gibson","IN","18051","=""18051""","90.78","2013-2017","2010","Census","United States"
"County","Grant","IN","18053","=""18053""","87.00","2013-2017","2010","Census","United States"
"County","Greene","IN","18055","=""18055""","87.04","2013-2017","2010","Census","United States"
"County","Hamilton","IN","18057","=""18057""","96.21","2013-2017","2010","Census","United States"
"County","Hancock","IN","18059","=""18059""","93.86","2013-2017","2010","Census","United States"
"County","Harrison","IN","18061","=""18061""","89.25","2013-2017","2010","Census","United States"
"County","Hendricks","IN","18063","=""18063""","93.63","2013-2017","2010","Census","United States"
"County","Henry","IN","18065","=""18065""","88.68","2013-2017","2010","Census","United States"
"County","Howard","IN","18067","=""18067""","88.87","2013-2017","2010","Census","United States"
"County","Huntington","IN","18069","=""18069""","90.51","2013-2017","2010","Census","United States"
"County","Jackson","IN","18071","=""18071""","86.93","2013-2017","2010","Census","United States"
"County","Jasper","IN","18073","=""18073""","87.66","2013-2017","2010","Census","United States"
"County","Jay","IN","18075","=""18075""","82.83","2013-2017","2010","Census","United States"
"County","Jefferson","IN","18077","=""18077""","89.03","2013-2017","2010","Census","United States"
"County","Jennings","IN","18079","=""18079""","85.42","2013-2017","2010","Census","United States"
"County","Johnson","IN","18081","=""18081""","91.74","2013-2017","2010","Census","United States"
"County","Knox","IN","18083","=""18083""","88.19","2013-2017","2010","Census","United States"
"County","Kosciusko","IN","18085","=""18085""","84.79","2013-2017","2010","Census","United States"
"County","LaGrange","IN","18087","=""18087""","63.33","2013-2017","2010","Census","United States"
"County","Lake","IN","18089","=""18089""","88.05","2013-2017","2010","Census","United States"
"County","LaPorte","IN","18091","=""18091""","87.87","2013-2017","2010","Census","United States"
"County","Lawrence","IN","18093","=""18093""","89.02","2013-2017","2010","Census","United States"
"County","Madison","IN","18095","=""18095""","87.65","2013-2017","2010","Census","United States"
"County","Marion","IN","18097","=""18097""","85.64","2013-2017","2010","Census","United States"
"County","Marshall","IN","18099","=""18099""","85.07","2013-2017","2010","Census","United States"
"County","Martin","IN","18101","=""18101""","83.54","2013-2017","2010","Census","United States"
"County","Miami","IN","18103","=""18103""","85.33","2013-2017","2010","Census","United States"
"County","Monroe","IN","18105","=""18105""","91.90","2013-2017","2010","Census","United States"
"County","Montgomery","IN","18107","=""18107""","89.73","2013-2017","2010","Census","United States"
"County","Morgan","IN","18109","=""18109""","87.94","2013-2017","2010","Census","United States"
"County","Newton","IN","18111","=""18111""","86.10","2013-2017","2010","Census","United States"
"County","Noble","IN","18113","=""18113""","85.02","2013-2017","2010","Census","United States"
"County","Ohio","IN","18115","=""18115""","88.29","2013-2017","2010","Census","United States"
"County","Orange","IN","18117","=""18117""","83.31","2013-2017","2010","Census","United States"
"County","Owen","IN","18119","=""18119""","85.35","2013-2017","2010","Census","United States"
"County","Parke","IN","18121","=""18121""","85.46","2013-2017","2010","Census","United States"
"County","Perry","IN","18123","=""18123""","87.90","2013-2017","2010","Census","United States"
"County","Pike","IN","18125","=""18125""","86.03","2013-2017","2010","Census","United States"
"County","Porter","IN","18127","=""18127""","92.30","2013-2017","2010","Census","United States"
"County","Posey","IN","18129","=""18129""","93.65","2013-2017","2010","Census","United States"
"County","Pulaski","IN","18131","=""18131""","88.73","2013-2017","2010","Census","United States"
"County","Putnam","IN","18133","=""18133""","88.23","2013-2017","2010","Census","United States"
"County","Randolph","IN","18135","=""18135""","85.76","2013-2017","2010","Census","United States"
"County","Ripley","IN","18137","=""18137""","87.96","2013-2017","2010","Census","United States"
"County","Rush","IN","18139","=""18139""","84.76","2013-2017","2010","Census","United States"
"County","St. Joseph","IN","18141","=""18141""","87.88","2013-2017","2010","Census","United States"
"County","Scott","IN","18143","=""18143""","84.90","2013-2017","2010","Census","United States"
"County","Shelby","IN","18145","=""18145""","88.10","2013-2017","2010","Census","United States"
"County","Spencer","IN","18147","=""18147""","89.84","2013-2017","2010","Census","United States"
"County","Starke","IN","18149","=""18149""","83.10","2013-2017","2010","Census","United States"
"County","Steuben","IN","18151","=""18151""","89.30","2013-2017","2010","Census","United States"
"County","Sullivan","IN","18153","=""18153""","86.51","2013-2017","2010","Census","United States"
"County","Switzerland","IN","18155","=""18155""","82.58","2013-2017","2010","Census","United States"
"County","Tippecanoe","IN","18157","=""18157""","91.26","2013-2017","2010","Census","United States"
"County","Tipton","IN","18159","=""18159""","88.97","2013-2017","2010","Census","United States"
"County","Union","IN","18161","=""18161""","88.38","2013-2017","2010","Census","United States"
"County","Vanderburgh","IN","18163","=""18163""","89.47","2013-2017","2010","Census","United States"
"County","Vermillion","IN","18165","=""18165""","90.47","2013-2017","2010","Census","United States"
"County","Vigo","IN","18167","=""18167""","87.80","2013-2017","2010","Census","United States"
"County","Wabash","IN","18169","=""18169""","88.73","2013-2017","2010","Census","United States"
"County","Warren","IN","18171","=""18171""","90.97","2013-2017","2010","Census","United States"
"County","Warrick","IN","18173","=""18173""","92.99","2013-2017","2010","Census","United States"
"County","Washington","IN","18175","=""18175""","85.13","2013-2017","2010","Census","United States"
"County","Wayne","IN","18177","=""18177""","85.49","2013-2017","2010","Census","United States"
"County","Wells","IN","18179","=""18179""","91.34","2013-2017","2010","Census","United States"
"County","White","IN","18181","=""18181""","89.08","2013-2017","2010","Census","United States"
"County","Whitley","IN","18183","=""18183""","91.07","2013-2017","2010","Census","United States"
"County","Adair","IA","19001","=""19001""","94.02","2013-2017","2010","Census","United States"
"County","Adams","IA","19003","=""19003""","93.76","2013-2017","2010","Census","United States"
"County","Allamakee","IA","19005","=""19005""","86.85","2013-2017","2010","Census","United States"
"County","Appanoose","IA","19007","=""19007""","89.63","2013-2017","2010","Census","United States"
"County","Audubon","IA","19009","=""19009""","90.55","2013-2017","2010","Census","United States"
"County","Benton","IA","19011","=""19011""","92.85","2013-2017","2010","Census","United States"
"County","Black Hawk","IA","19013","=""19013""","91.09","2013-2017","2010","Census","United States"
"County","Boone","IA","19015","=""19015""","93.77","2013-2017","2010","Census","United States"
"County","Bremer","IA","19017","=""19017""","95.93","2013-2017","2010","Census","United States"
"County","Buchanan","IA","19019","=""19019""","92.97","2013-2017","2010","Census","United States"
"County","Buena Vista","IA","19021","=""19021""","79.43","2013-2017","2010","Census","United States"
"County","Butler","IA","19023","=""19023""","92.43","2013-2017","2010","Census","United States"
"County","Calhoun","IA","19025","=""19025""","92.96","2013-2017","2010","Census","United States"
"County","Carroll","IA","19027","=""19027""","92.64","2013-2017","2010","Census","United States"
"County","Cass","IA","19029","=""19029""","89.43","2013-2017","2010","Census","United States"
"County","Cedar","IA","19031","=""19031""","94.20","2013-2017","2010","Census","United States"
"County","Cerro Gordo","IA","19033","=""19033""","93.47","2013-2017","2010","Census","United States"
"County","Cherokee","IA","19035","=""19035""","90.74","2013-2017","2010","Census","United States"
"County","Chickasaw","IA","19037","=""19037""","90.83","2013-2017","2010","Census","United States"
"County","Clarke","IA","19039","=""19039""","90.63","2013-2017","2010","Census","United States"
"County","Clay","IA","19041","=""19041""","93.45","2013-2017","2010","Census","United States"
"County","Clayton","IA","19043","=""19043""","91.24","2013-2017","2010","Census","United States"
"County","Clinton","IA","19045","=""19045""","91.74","2013-2017","2010","Census","United States"
"County","Crawford","IA","19047","=""19047""","78.75","2013-2017","2010","Census","United States"
"County","Dallas","IA","19049","=""19049""","95.37","2013-2017","2010","Census","United States"
"County","Davis","IA","19051","=""19051""","85.30","2013-2017","2010","Census","United States"
"County","Decatur","IA","19053","=""19053""","86.04","2013-2017","2010","Census","United States"
"County","Delaware","IA","19055","=""19055""","91.39","2013-2017","2010","Census","United States"
"County","Des Moines","IA","19057","=""19057""","92.05","2013-2017","2010","Census","United States"
"County","Dickinson","IA","19059","=""19059""","95.63","2013-2017","2010","Census","United States"
"County","Dubuque","IA","19061","=""19061""","92.27","2013-2017","2010","Census","United States"
"County","Emmet","IA","19063","=""19063""","89.74","2013-2017","2010","Census","United States"
"County","Fayette","IA","19065","=""19065""","90.96","2013-2017","2010","Census","United States"
"County","Floyd","IA","19067","=""19067""","89.91","2013-2017","2010","Census","United States"
"County","Franklin","IA","19069","=""19069""","89.24","2013-2017","2010","Census","United States"
"County","Fremont","IA","19071","=""19071""","92.80","2013-2017","2010","Census","United States"
"County","Greene","IA","19073","=""19073""","92.30","2013-2017","2010","Census","United States"
"County","Grundy","IA","19075","=""19075""","95.24","2013-2017","2010","Census","United States"
"County","Guthrie","IA","19077","=""19077""","92.41","2013-2017","2010","Census","United States"
"County","Hamilton","IA","19079","=""19079""","92.56","2013-2017","2010","Census","United States"
"County","Hancock","IA","19081","=""19081""","93.37","2013-2017","2010","Census","United States"
"County","Hardin","IA","19083","=""19083""","91.83","2013-2017","2010","Census","United States"
"County","Harrison","IA","19085","=""19085""","92.02","2013-2017","2010","Census","United States"
"County","Henry","IA","19087","=""19087""","92.06","2013-2017","2010","Census","United States"
"County","Howard","IA","19089","=""19089""","89.58","2013-2017","2010","Census","United States"
"County","Humboldt","IA","19091","=""19091""","91.81","2013-2017","2010","Census","United States"
"County","Ida","IA","19093","=""19093""","93.58","2013-2017","2010","Census","United States"
"County","Iowa","IA","19095","=""19095""","92.49","2013-2017","2010","Census","United States"
"County","Jackson","IA","19097","=""19097""","91.50","2013-2017","2010","Census","United States"
"County","Jasper","IA","19099","=""19099""","93.05","2013-2017","2010","Census","United States"
"County","Jefferson","IA","19101","=""19101""","94.80","2013-2017","2010","Census","United States"
"County","Johnson","IA","19103","=""19103""","95.10","2013-2017","2010","Census","United States"
"County","Jones","IA","19105","=""19105""","92.26","2013-2017","2010","Census","United States"
"County","Keokuk","IA","19107","=""19107""","92.29","2013-2017","2010","Census","United States"
"County","Kossuth","IA","19109","=""19109""","94.90","2013-2017","2010","Census","United States"
"County","Lee","IA","19111","=""19111""","92.34","2013-2017","2010","Census","United States"
"County","Linn","IA","19113","=""19113""","94.68","2013-2017","2010","Census","United States"
"County","Louisa","IA","19115","=""19115""","81.54","2013-2017","2010","Census","United States"
"County","Lucas","IA","19117","=""19117""","92.68","2013-2017","2010","Census","United States"
"County","Lyon","IA","19119","=""19119""","90.56","2013-2017","2010","Census","United States"
"County","Madison","IA","19121","=""19121""","94.44","2013-2017","2010","Census","United States"
"County","Mahaska","IA","19123","=""19123""","91.86","2013-2017","2010","Census","United States"
"County","Marion","IA","19125","=""19125""","93.20","2013-2017","2010","Census","United States"
"County","Marshall","IA","19127","=""19127""","85.07","2013-2017","2010","Census","United States"
"County","Mills","IA","19129","=""19129""","92.61","2013-2017","2010","Census","United States"
"County","Mitchell","IA","19131","=""19131""","90.51","2013-2017","2010","Census","United States"
"County","Monona","IA","19133","=""19133""","91.11","2013-2017","2010","Census","United States"
"County","Monroe","IA","19135","=""19135""","90.20","2013-2017","2010","Census","United States"
"County","Montgomery","IA","19137","=""19137""","91.14","2013-2017","2010","Census","United States"
"County","Muscatine","IA","19139","=""19139""","87.01","2013-2017","2010","Census","United States"
"County","O'Brien","IA","19141","=""19141""","92.45","2013-2017","2010","Census","United States"
"County","Osceola","IA","19143","=""19143""","87.39","2013-2017","2010","Census","United States"
"County","Page","IA","19145","=""19145""","89.85","2013-2017","2010","Census","United States"
"County","Palo Alto","IA","19147","=""19147""","94.44","2013-2017","2010","Census","United States"
"County","Plymouth","IA","19149","=""19149""","92.58","2013-2017","2010","Census","United States"
"County","Pocahontas","IA","19151","=""19151""","92.09","2013-2017","2010","Census","United States"
"County","Polk","IA","19153","=""19153""","91.42","2013-2017","2010","Census","United States"
"County","Pottawattamie","IA","19155","=""19155""","89.66","2013-2017","2010","Census","United States"
"County","Poweshiek","IA","19157","=""19157""","92.66","2013-2017","2010","Census","United States"
"County","Ringgold","IA","19159","=""19159""","91.97","2013-2017","2010","Census","United States"
"County","Sac","IA","19161","=""19161""","92.11","2013-2017","2010","Census","United States"
"County","Scott","IA","19163","=""19163""","92.40","2013-2017","2010","Census","United States"
"County","Shelby","IA","19165","=""19165""","91.10","2013-2017","2010","Census","United States"
"County","Sioux","IA","19167","=""19167""","89.95","2013-2017","2010","Census","United States"
"County","Story","IA","19169","=""19169""","96.81","2013-2017","2010","Census","United States"
"County","Tama","IA","19171","=""19171""","91.14","2013-2017","2010","Census","United States"
"County","Taylor","IA","19173","=""19173""","91.05","2013-2017","2010","Census","United States"
"County","Union","IA","19175","=""19175""","91.33","2013-2017","2010","Census","United States"
"County","Van Buren","IA","19177","=""19177""","87.58","2013-2017","2010","Census","United States"
"County","Wapello","IA","19179","=""19179""","87.43","2013-2017","2010","Census","United States"
"County","Warren","IA","19181","=""19181""","95.70","2013-2017","2010","Census","United States"
"County","Washington","IA","19183","=""19183""","91.42","2013-2017","2010","Census","United States"
"County","Wayne","IA","19185","=""19185""","89.30","2013-2017","2010","Census","United States"
"County","Webster","IA","19187","=""19187""","91.36","2013-2017","2010","Census","United States"
"County","Winnebago","IA","19189","=""19189""","91.59","2013-2017","2010","Census","United States"
"County","Winneshiek","IA","19191","=""19191""","94.74","2013-2017","2010","Census","United States"
"County","Woodbury","IA","19193","=""19193""","85.82","2013-2017","2010","Census","United States"
"County","Worth","IA","19195","=""19195""","92.32","2013-2017","2010","Census","United States"
"County","Wright","IA","19197","=""19197""","90.45","2013-2017","2010","Census","United States"
"County","Allen","KS","20001","=""20001""","92.43","2013-2017","2010","Census","United States"
"County","Anderson","KS","20003","=""20003""","90.77","2013-2017","2010","Census","United States"
"County","Atchison","KS","20005","=""20005""","92.36","2013-2017","2010","Census","United States"
"County","Barber","KS","20007","=""20007""","92.61","2013-2017","2010","Census","United States"
"County","Barton","KS","20009","=""20009""","87.58","2013-2017","2010","Census","United States"
"County","Bourbon","KS","20011","=""20011""","90.40","2013-2017","2010","Census","United States"
"County","Brown","KS","20013","=""20013""","93.31","2013-2017","2010","Census","United States"
"County","Butler","KS","20015","=""20015""","92.32","2013-2017","2010","Census","United States"
"County","Chase","KS","20017","=""20017""","92.02","2013-2017","2010","Census","United States"
"County","Chautauqua","KS","20019","=""20019""","87.63","2013-2017","2010","Census","United States"
"County","Cherokee","KS","20021","=""20021""","87.74","2013-2017","2010","Census","United States"
"County","Cheyenne","KS","20023","=""20023""","92.55","2013-2017","2010","Census","United States"
"County","Clark","KS","20025","=""20025""","93.44","2013-2017","2010","Census","United States"
"County","Clay","KS","20027","=""20027""","92.23","2013-2017","2010","Census","United States"
"County","Cloud","KS","20029","=""20029""","91.30","2013-2017","2010","Census","United States"
"County","Coffey","KS","20031","=""20031""","92.59","2013-2017","2010","Census","United States"
"County","Comanche","KS","20033","=""20033""","92.51","2013-2017","2010","Census","United States"
"County","Cowley","KS","20035","=""20035""","90.01","2013-2017","2010","Census","United States"
"County","Crawford","KS","20037","=""20037""","90.33","2013-2017","2010","Census","United States"
"County","Decatur","KS","20039","=""20039""","91.27","2013-2017","2010","Census","United States"
"County","Dickinson","KS","20041","=""20041""","90.21","2013-2017","2010","Census","United States"
"County","Doniphan","KS","20043","=""20043""","90.10","2013-2017","2010","Census","United States"
"County","Douglas","KS","20045","=""20045""","95.28","2013-2017","2010","Census","United States"
"County","Edwards","KS","20047","=""20047""","82.49","2013-2017","2010","Census","United States"
"County","Elk","KS","20049","=""20049""","89.91","2013-2017","2010","Census","United States"
"County","Ellis","KS","20051","=""20051""","93.22","2013-2017","2010","Census","United States"
"County","Ellsworth","KS","20053","=""20053""","90.83","2013-2017","2010","Census","United States"
"County","Finney","KS","20055","=""20055""","71.33","2013-2017","2010","Census","United States"
"County","Ford","KS","20057","=""20057""","70.83","2013-2017","2010","Census","United States"
"County","Franklin","KS","20059","=""20059""","91.99","2013-2017","2010","Census","United States"
"County","Geary","KS","20061","=""20061""","92.79","2013-2017","2010","Census","United States"
"County","Gove","KS","20063","=""20063""","91.93","2013-2017","2010","Census","United States"
"County","Graham","KS","20065","=""20065""","93.28","2013-2017","2010","Census","United States"
"County","Grant","KS","20067","=""20067""","72.75","2013-2017","2010","Census","United States"
"County","Gray","KS","20069","=""20069""","76.38","2013-2017","2010","Census","United States"
"County","Greeley","KS","20071","=""20071""","88.57","2013-2017","2010","Census","United States"
"County","Greenwood","KS","20073","=""20073""","89.89","2013-2017","2010","Census","United States"
"County","Hamilton","KS","20075","=""20075""","82.54","2013-2017","2010","Census","United States"
"County","Harper","KS","20077","=""20077""","88.87","2013-2017","2010","Census","United States"
"County","Harvey","KS","20079","=""20079""","91.16","2013-2017","2010","Census","United States"
"County","Haskell","KS","20081","=""20081""","69.40","2013-2017","2010","Census","United States"
"County","Hodgeman","KS","20083","=""20083""","92.60","2013-2017","2010","Census","United States"
"County","Jackson","KS","20085","=""20085""","94.96","2013-2017","2010","Census","United States"
"County","Jefferson","KS","20087","=""20087""","92.57","2013-2017","2010","Census","United States"
"County","Jewell","KS","20089","=""20089""","94.81","2013-2017","2010","Census","United States"
"County","Johnson","KS","20091","=""20091""","95.67","2013-2017","2010","Census","United States"
"County","Kearny","KS","20093","=""20093""","78.07","2013-2017","2010","Census","United States"
"County","Kingman","KS","20095","=""20095""","93.15","2013-2017","2010","Census","United States"
"County","Kiowa","KS","20097","=""20097""","90.13","2013-2017","2010","Census","United States"
"County","Labette","KS","20099","=""20099""","87.22","2013-2017","2010","Census","United States"
"County","Lane","KS","20101","=""20101""","93.47","2013-2017","2010","Census","United States"
"County","Leavenworth","KS","20103","=""20103""","91.62","2013-2017","2010","Census","United States"
"County","Lincoln","KS","20105","=""20105""","94.24","2013-2017","2010","Census","United States"
"County","Linn","KS","20107","=""20107""","89.29","2013-2017","2010","Census","United States"
"County","Logan","KS","20109","=""20109""","91.61","2013-2017","2010","Census","United States"
"County","Lyon","KS","20111","=""20111""","89.06","2013-2017","2010","Census","United States"
"County","McPherson","KS","20113","=""20113""","91.43","2013-2017","2010","Census","United States"
"County","Marion","KS","20115","=""20115""","89.84","2013-2017","2010","Census","United States"
"County","Marshall","KS","20117","=""20117""","92.75","2013-2017","2010","Census","United States"
"County","Meade","KS","20119","=""20119""","82.14","2013-2017","2010","Census","United States"
"County","Miami","KS","20121","=""20121""","94.85","2013-2017","2010","Census","United States"
"County","Mitchell","KS","20123","=""20123""","95.31","2013-2017","2010","Census","United States"
"County","Montgomery","KS","20125","=""20125""","89.18","2013-2017","2010","Census","United States"
"County","Morris","KS","20127","=""20127""","88.16","2013-2017","2010","Census","United States"
"County","Morton","KS","20129","=""20129""","85.64","2013-2017","2010","Census","United States"
"County","Nemaha","KS","20131","=""20131""","92.46","2013-2017","2010","Census","United States"
"County","Neosho","KS","20133","=""20133""","91.86","2013-2017","2010","Census","United States"
"County","Ness","KS","20135","=""20135""","91.16","2013-2017","2010","Census","United States"
"County","Norton","KS","20137","=""20137""","90.28","2013-2017","2010","Census","United States"
"County","Osage","KS","20139","=""20139""","90.87","2013-2017","2010","Census","United States"
"County","Osborne","KS","20141","=""20141""","91.98","2013-2017","2010","Census","United States"
"County","Ottawa","KS","20143","=""20143""","94.84","2013-2017","2010","Census","United States"
"County","Pawnee","KS","20145","=""20145""","90.37","2013-2017","2010","Census","United States"
"County","Phillips","KS","20147","=""20147""","93.18","2013-2017","2010","Census","United States"
"County","Pottawatomie","KS","20149","=""20149""","94.69","2013-2017","2010","Census","United States"
"County","Pratt","KS","20151","=""20151""","91.78","2013-2017","2010","Census","United States"
"County","Rawlins","KS","20153","=""20153""","94.55","2013-2017","2010","Census","United States"
"County","Reno","KS","20155","=""20155""","87.71","2013-2017","2010","Census","United States"
"County","Republic","KS","20157","=""20157""","95.06","2013-2017","2010","Census","United States"
"County","Rice","KS","20159","=""20159""","89.08","2013-2017","2010","Census","United States"
"County","Riley","KS","20161","=""20161""","95.87","2013-2017","2010","Census","United States"
"County","Rooks","KS","20163","=""20163""","91.24","2013-2017","2010","Census","United States"
"County","Rush","KS","20165","=""20165""","90.85","2013-2017","2010","Census","United States"
"County","Russell","KS","20167","=""20167""","91.08","2013-2017","2010","Census","United States"
"County","Saline","KS","20169","=""20169""","90.10","2013-2017","2010","Census","United States"
"County","Scott","KS","20171","=""20171""","85.34","2013-2017","2010","Census","United States"
"County","Sedgwick","KS","20173","=""20173""","89.13","2013-2017","2010","Census","United States"
"County","Seward","KS","20175","=""20175""","67.18","2013-2017","2010","Census","United States"
"County","Shawnee","KS","20177","=""20177""","91.60","2013-2017","2010","Census","United States"
"County","Sheridan","KS","20179","=""20179""","93.42","2013-2017","2010","Census","United States"
"County","Sherman","KS","20181","=""20181""","94.78","2013-2017","2010","Census","United States"
"County","Smith","KS","20183","=""20183""","93.17","2013-2017","2010","Census","United States"
"County","Stafford","KS","20185","=""20185""","88.47","2013-2017","2010","Census","United States"
"County","Stanton","KS","20187","=""20187""","77.85","2013-2017","2010","Census","United States"
"County","Stevens","KS","20189","=""20189""","81.32","2013-2017","2010","Census","United States"
"County","Sumner","KS","20191","=""20191""","92.06","2013-2017","2010","Census","United States"
"County","Thomas","KS","20193","=""20193""","95.19","2013-2017","2010","Census","United States"
"County","Trego","KS","20195","=""20195""","93.16","2013-2017","2010","Census","United States"
"County","Wabaunsee","KS","20197","=""20197""","93.27","2013-2017","2010","Census","United States"
"County","Wallace","KS","20199","=""20199""","91.54","2013-2017","2010","Census","United States"
"County","Washington","KS","20201","=""20201""","91.92","2013-2017","2010","Census","United States"
"County","Wichita","KS","20203","=""20203""","84.39","2013-2017","2010","Census","United States"
"County","Wilson","KS","20205","=""20205""","87.79","2013-2017","2010","Census","United States"
"County","Woodson","KS","20207","=""20207""","88.37","2013-2017","2010","Census","United States"
"County","Wyandotte","KS","20209","=""20209""","78.76","2013-2017","2010","Census","United States"
"County","Adair","KY","21001","=""21001""","76.94","2013-2017","2010","Census","United States"
"County","Allen","KY","21003","=""21003""","79.55","2013-2017","2010","Census","United States"
"County","Anderson","KY","21005","=""21005""","88.23","2013-2017","2010","Census","United States"
"County","Ballard","KY","21007","=""21007""","85.31","2013-2017","2010","Census","United States"
"County","Barren","KY","21009","=""21009""","82.18","2013-2017","2010","Census","United States"
"County","Bath","KY","21011","=""21011""","76.01","2013-2017","2010","Census","United States"
"County","Bell","KY","21013","=""21013""","67.22","2013-2017","2010","Census","United States"
"County","Boone","KY","21015","=""21015""","92.71","2013-2017","2010","Census","United States"
"County","Bourbon","KY","21017","=""21017""","84.51","2013-2017","2010","Census","United States"
"County","Boyd","KY","21019","=""21019""","88.83","2013-2017","2010","Census","United States"
"County","Boyle","KY","21021","=""21021""","86.79","2013-2017","2010","Census","United States"
"County","Bracken","KY","21023","=""21023""","84.42","2013-2017","2010","Census","United States"
"County","Breathitt","KY","21025","=""21025""","72.80","2013-2017","2010","Census","United States"
"County","Breckinridge","KY","21027","=""21027""","80.43","2013-2017","2010","Census","United States"
"County","Bullitt","KY","21029","=""21029""","87.33","2013-2017","2010","Census","United States"
"County","Butler","KY","21031","=""21031""","77.76","2013-2017","2010","Census","United States"
"County","Caldwell","KY","21033","=""21033""","88.92","2013-2017","2010","Census","United States"
"County","Calloway","KY","21035","=""21035""","88.39","2013-2017","2010","Census","United States"
"County","Campbell","KY","21037","=""21037""","90.49","2013-2017","2010","Census","United States"
"County","Carlisle","KY","21039","=""21039""","83.49","2013-2017","2010","Census","United States"
"County","Carroll","KY","21041","=""21041""","76.51","2013-2017","2010","Census","United States"
"County","Carter","KY","21043","=""21043""","78.90","2013-2017","2010","Census","United States"
"County","Casey","KY","21045","=""21045""","74.35","2013-2017","2010","Census","United States"
"County","Christian","KY","21047","=""21047""","85.58","2013-2017","2010","Census","United States"
"County","Clark","KY","21049","=""21049""","85.88","2013-2017","2010","Census","United States"
"County","Clay","KY","21051","=""21051""","62.98","2013-2017","2010","Census","United States"
"County","Clinton","KY","21053","=""21053""","71.68","2013-2017","2010","Census","United States"
"County","Crittenden","KY","21055","=""21055""","81.88","2013-2017","2010","Census","United States"
"County","Cumberland","KY","21057","=""21057""","81.48","2013-2017","2010","Census","United States"
"County","Daviess","KY","21059","=""21059""","89.06","2013-2017","2010","Census","United States"
"County","Edmonson","KY","21061","=""21061""","79.17","2013-2017","2010","Census","United States"
